"from";"to"
"stat";"11000002"
"12010007";"12010008"
"12010007";"12010009"
"12010012";"12010014"
"12010012";"12010013"
"stat";"11001128"
"11001128";"12000229"
"11001128";"12000233"
"12000229";"12000230"
"12000229";"12000232"
"12000229";"12000231"
"12000233";"12000234"
"12000233";"12000235"
"12000233";"12000236"
"stat";"11001206"
"11001206";"12000115"
"11001206";"12000117"
"11001206";"12000282"
"11001206";"12000289"
"11001206";"12000285"
"11001206";"12000119"
"stat";"11001207"
"11001207";"12000273"
"11001207";"12000274"
"11001207";"12000276"
"11001207";"12000302"
"11001207";"12000279"
"11001207";"12000275"
"stat";"11001208"
"11001208";"12000116"
"11001208";"12000118"
"11001208";"12000284"
"11001208";"12000287"
"11001208";"12000314"
"11001208";"12000311"
"11001208";"12000281"
"stat";"11001209"
"11001209";"12000277"
"11001209";"12000280"
"11001209";"12000305"
"11001209";"12000310"
"11001209";"12000309"
"11001209";"12000307"
"11001209";"12000303"
"stat";"11001210"
"11001210";"12000184"
"11001210";"12000185"
"11001210";"12000188"
"11001210";"12000190"
"11001210";"12000294"
"11001210";"12000292"
"11001210";"12000186"
"stat";"11001211"
"11001211";"12000120"
"11001211";"12000283"
"11001211";"12000290"
"11001211";"12000319"
"11001211";"12000317"
"11001211";"12000313"
"11001211";"12000286"
"stat";"11001212"
"11001212";"12000297"
"11001212";"12000296"
"11001212";"12000295"
"11001212";"12000293"
"11001212";"12000291"
"11001212";"12000189"
"11001212";"12000187"
"stat";"11001213"
"11001213";"12000331"
"11001213";"12000320"
"11001213";"12000318"
"11001213";"12000316"
"11001213";"12000315"
"11001213";"12000312"
"11001213";"12000288"
"stat";"11001215"
"11001215";"12006593"
"11001215";"12006611"
"11001215";"12011870"
"11001215";"12006602"
"12006593";"12006594"
"12006593";"12006598"
"12006602";"12006607"
"12006602";"12006603"
"12006611";"12006612"
"12006611";"12006617"
"12011870";"12006592"
"12011870";"12006259"
"12011870";"12006260"
"12011870";"12006591"
"12006594";"12006601"
"12006594";"12006596"
"12006598";"12006600"
"12006598";"12006599"
"12006603";"12006605"
"12006603";"12012738"
"12006607";"12006609"
"12006607";"12006608"
"12006612";"12006615"
"12006612";"12006616"
"12006612";"12011934"
"12006612";"12006614"
"12006617";"12006619"
"12006617";"12006618"
"stat";"11001225"
"11001225";"12005357"
"11001225";"12005359"
"11001225";"12005362"
"11001225";"12005365"
"11001225";"12005358"
"12005357";"12005364"
"12005357";"12005370"
"12005358";"12005369"
"12005358";"12005368"
"12005359";"12005367"
"12005359";"12005360"
"12005362";"12005363"
"12005362";"12005371"
"12005365";"12005361"
"12005365";"12005366"
"stat";"11001226"
"11001226";"12010672"
"11001226";"12010673"
"11001226";"12010674"
"12010673";"12012454"
"12010673";"12010676"
"12010673";"12010675"
"12010674";"12012455"
"12010674";"12010678"
"12010674";"12010677"
"stat";"11001227"
"11001227";"12010651"
"11001227";"12010652"
"stat";"11001229"
"11001229";"12012742"
"11001229";"12012741"
"11001229";"12011962"
"11001229";"12011931"
"11001229";"12011921"
"12011962";"12011932"
"12011962";"12011963"
"12011962";"12012105"
"12012742";"12011918"
"12012742";"12011919"
"12012742";"12011933"
"12012742";"12012103"
"12012742";"12012106"
"stat";"11001230"
"11001230";"12012946"
"11001230";"12012949"
"11001230";"12012950"
"11001230";"12012703"
"11001230";"12012971"
"11001230";"12012721"
"11001230";"12012718"
"11001230";"12012714"
"11001230";"12012712"
"11001230";"12012669"
"11001230";"12012676"
"12012676";"12012677"
"12012676";"12012679"
"12012676";"12012707"
"12012676";"12012680"
"12012676";"12012702"
"12012676";"12012701"
"12012703";"12012948"
"12012703";"12012708"
"12012703";"12012704"
"12012714";"12012717"
"12012714";"12012792"
"12012714";"12012793"
"12012714";"12012794"
"12012718";"12012713"
"12012718";"12012719"
"12012721";"12012723"
"12012721";"12012724"
"12012721";"12012945"
"12012721";"12012722"
"12012946";"12012947"
"12012946";"12012716"
"12012946";"12012706"
"12012946";"12012673"
"12012949";"12012672"
"12012949";"12012678"
"12012950";"12013174"
"12012950";"12013173"
"12012950";"12013172"
"12012950";"12013171"
"12012950";"12012709"
"12012950";"12012675"
"12012971";"12012705"
"12012971";"12012720"
"stat";"11001231"
"11001231";"12012851"
"11001231";"12013093"
"11001231";"12013096"
"11001231";"12013100"
"11001231";"12013126"
"11001231";"12013125"
"11001231";"12013097"
"12013093";"12013095"
"12013093";"12013094"
"12013097";"12013099"
"12013097";"12013098"
"12013100";"12013121"
"12013100";"12013122"
"12013100";"12013123"
"12013100";"12013124"
"12013126";"12013127"
"12013126";"12013128"
"12013126";"12013129"
"stat";"11001232"
"11001232";"12013722"
"11001232";"12013875"
"11001232";"12013874"
"11001232";"12013724"
"11001232";"12013878"
"11001232";"12013973"
"11001232";"12013910"
"11001232";"12013909"
"12013722";"12013723"
"12013722";"12013725"
"12013875";"12013877"
"12013875";"12013876"
"12013878";"12013744"
"12013878";"12013726"
"12013878";"12013974"
"12013878";"12013897"
"12013878";"12013880"
"12013878";"12013879"
"12013878";"12013862"
"12013878";"12013855"
"12013878";"12013836"
"12013878";"12013749"
"12013878";"12013745"
"12013878";"12013743"
"12013910";"12013971"
"12013910";"12013972"
"12013973";"12013764"
"12013973";"12013769"
"12013973";"12013784"
"12013973";"12013791"
"12013973";"12013796"
"12013973";"12013811"
"12013973";"12013816"
"12013973";"12013831"
"12013973";"12013843"
"12013973";"12013848"
"12013726";"12013728"
"12013726";"12013727"
"12013726";"12013729"
"12013726";"12013730"
"12013726";"12013741"
"12013726";"12013742"
"12013745";"12013746"
"12013745";"12013747"
"12013745";"12013870"
"12013745";"12013871"
"12013745";"12013885"
"12013745";"12013886"
"12013745";"12013900"
"12013749";"12013750"
"12013749";"12013854"
"12013749";"12013902"
"12013836";"12013842"
"12013836";"12013841"
"12013836";"12013840"
"12013836";"12013837"
"12013836";"12013838"
"12013836";"12013839"
"12013855";"12013856"
"12013855";"12013857"
"12013855";"12013858"
"12013855";"12013859"
"12013855";"12013860"
"12013855";"12013861"
"12013855";"12013872"
"12013855";"12013873"
"12013862";"12013868"
"12013862";"12013887"
"12013862";"12013867"
"12013862";"12013866"
"12013862";"12013865"
"12013862";"12013864"
"12013862";"12013863"
"12013879";"12013761"
"12013879";"12013901"
"12013880";"12013748"
"12013880";"12013763"
"12013880";"12013883"
"12013880";"12013884"
"12013880";"12013905"
"12013880";"12013908"
"12013880";"12013853"
"12013880";"12013882"
"12013880";"12013881"
"12013880";"12013869"
"12013897";"12013762"
"12013897";"12013904"
"12013897";"12013898"
"12013897";"12013899"
"12013764";"12013888"
"12013764";"12013768"
"12013764";"12013767"
"12013764";"12013766"
"12013764";"12013765"
"12013769";"12013889"
"12013769";"12013783"
"12013769";"12013782"
"12013769";"12013781"
"12013769";"12013770"
"12013784";"12013790"
"12013784";"12013789"
"12013784";"12013788"
"12013784";"12013787"
"12013784";"12013786"
"12013784";"12013785"
"12013791";"12013890"
"12013791";"12013795"
"12013791";"12013794"
"12013791";"12013793"
"12013791";"12013792"
"12013796";"12013797"
"12013796";"12013798"
"12013796";"12013799"
"12013796";"12013800"
"12013796";"12013892"
"12013811";"12013893"
"12013811";"12013815"
"12013811";"12013814"
"12013811";"12013813"
"12013811";"12013812"
"12013816";"12013894"
"12013816";"12013820"
"12013816";"12013819"
"12013816";"12013818"
"12013816";"12013817"
"12013831";"12013832"
"12013831";"12013833"
"12013831";"12013835"
"12013831";"12013891"
"12013843";"12013896"
"12013843";"12013846"
"12013843";"12013845"
"12013843";"12013844"
"12013843";"12013847"
"12013848";"12013895"
"12013848";"12013852"
"12013848";"12013851"
"12013848";"12013850"
"12013848";"12013849"
"stat";"11001233"
"11001233";"12013158"
"11001233";"12013387"
"11001233";"12013269"
"11001233";"12013963"
"11001233";"12013456"
"11001233";"12013455"
"11001233";"12013968"
"11001233";"12013268"
"12013158";"12013159"
"12013158";"12013266"
"12013158";"12013307"
"12013158";"12013342"
"12013158";"12013327"
"12013158";"12013263"
"12013158";"12013347"
"12013158";"12013322"
"12013158";"12013459"
"12013158";"12013362"
"12013269";"12013282"
"12013269";"12013281"
"12013269";"12013270"
"12013387";"12013405"
"12013387";"12013388"
"12013387";"12013460"
"12013387";"12013367"
"12013387";"12013382"
"12013387";"12013406"
"12013387";"12013424"
"12013387";"12013283"
"12013387";"12013429"
"12013456";"12013458"
"12013456";"12013457"
"12013963";"12013965"
"12013963";"12013964"
"12013968";"12013454"
"12013968";"12013449"
"12013968";"12013444"
"12013968";"12013290"
"12013159";"12013261"
"12013159";"12013474"
"12013159";"12013262"
"12013159";"12013160"
"12013263";"12013264"
"12013263";"12013265"
"12013307";"12013467"
"12013307";"12013321"
"12013307";"12013310"
"12013307";"12013309"
"12013307";"12013308"
"12013322";"12013468"
"12013322";"12013326"
"12013322";"12013325"
"12013322";"12013324"
"12013322";"12013323"
"12013327";"12013328"
"12013327";"12013469"
"12013327";"12013341"
"12013327";"12013330"
"12013327";"12013329"
"12013342";"12013343"
"12013342";"12013344"
"12013342";"12013345"
"12013342";"12013346"
"12013342";"12013470"
"12013347";"12013471"
"12013347";"12013361"
"12013347";"12013350"
"12013347";"12013349"
"12013347";"12013348"
"12013362";"12013363"
"12013362";"12013364"
"12013362";"12013365"
"12013362";"12013366"
"12013362";"12013472"
"12013283";"12013967"
"12013283";"12013289"
"12013283";"12013286"
"12013283";"12013285"
"12013283";"12013284"
"12013367";"12013368"
"12013367";"12013369"
"12013367";"12013370"
"12013367";"12013381"
"12013367";"12013461"
"12013382";"12013385"
"12013382";"12013386"
"12013382";"12013463"
"12013382";"12013383"
"12013382";"12013384"
"12013388";"12013389"
"12013388";"12013390"
"12013388";"12013401"
"12013388";"12013473"
"12013406";"12013407"
"12013406";"12013408"
"12013406";"12013409"
"12013406";"12013422"
"12013406";"12013966"
"12013424";"12013425"
"12013424";"12013426"
"12013424";"12013464"
"12013424";"12013428"
"12013424";"12013427"
"12013429";"12013430"
"12013429";"12013441"
"12013429";"12013442"
"12013429";"12013443"
"12013429";"12013466"
"12013460";"12013402"
"12013460";"12013403"
"12013460";"12013404"
"12013290";"12013301"
"12013290";"12013302"
"12013290";"12013303"
"12013290";"12013304"
"12013290";"12013305"
"12013290";"12013306"
"12013444";"12013448"
"12013444";"12013462"
"12013444";"12013447"
"12013444";"12013446"
"12013444";"12013445"
"12013449";"12013452"
"12013449";"12013453"
"12013449";"12013465"
"12013449";"12013451"
"12013449";"12013450"
"stat";"11001234"
"11001234";"12013557"
"11001234";"12013754"
"11001234";"12013755"
"11001234";"12013989"
"11001234";"12013988"
"11001234";"12013987"
"11001234";"12013759"
"11001234";"12013985"
"11001234";"12013553"
"11001234";"12013552"
"12013553";"12013554"
"12013553";"12013556"
"12013553";"12013555"
"12013557";"12013571"
"12013557";"12013572"
"12013557";"12013573"
"12013557";"12013658"
"12013557";"12013673"
"12013557";"12013653"
"12013557";"12013678"
"12013557";"12013821"
"12013557";"12013986"
"12013557";"12013633"
"12013557";"12013638"
"12013759";"12013771"
"12013759";"12013760"
"12013985";"12013683"
"12013985";"12013575"
"12013985";"12013688"
"12013985";"12013693"
"12013987";"12013598"
"12013987";"12013698"
"12013987";"12013703"
"12013987";"12013708"
"12013987";"12013713"
"12013987";"12013993"
"12013988";"12013615"
"12013988";"12013616"
"12013988";"12013718"
"12013988";"12013733"
"12013988";"12013738"
"12013989";"12013992"
"12013989";"12013991"
"12013989";"12013990"
"12013633";"12013634"
"12013633";"12013635"
"12013633";"12013773"
"12013633";"12013636"
"12013633";"12013803"
"12013633";"12013637"
"12013633";"12013772"
"12013638";"12013804"
"12013638";"12013640"
"12013638";"12013652"
"12013638";"12013639"
"12013638";"12013651"
"12013653";"12013655"
"12013653";"12013654"
"12013653";"12013807"
"12013653";"12013657"
"12013653";"12013656"
"12013658";"12013806"
"12013658";"12013672"
"12013658";"12013671"
"12013658";"12013660"
"12013658";"12013659"
"12013673";"12013674"
"12013673";"12013675"
"12013673";"12013676"
"12013673";"12013677"
"12013673";"12013808"
"12013678";"12013810"
"12013678";"12013682"
"12013678";"12013681"
"12013678";"12013680"
"12013678";"12013679"
"12013821";"12013558"
"12013821";"12013559"
"12013821";"12013560"
"12013821";"12013822"
"12013575";"12013591"
"12013575";"12013580"
"12013575";"12013579"
"12013575";"12013578"
"12013575";"12013577"
"12013575";"12013576"
"12013683";"12013684"
"12013683";"12013685"
"12013683";"12013687"
"12013683";"12013801"
"12013683";"12013686"
"12013688";"12013689"
"12013688";"12013690"
"12013688";"12013691"
"12013688";"12013692"
"12013688";"12013805"
"12013693";"12013694"
"12013693";"12013695"
"12013693";"12013696"
"12013693";"12013697"
"12013693";"12013809"
"12013598";"12013614"
"12013598";"12013613"
"12013598";"12013612"
"12013598";"12013611"
"12013598";"12013600"
"12013598";"12013599"
"12013698";"12013700"
"12013698";"12013699"
"12013698";"12013776"
"12013698";"12013702"
"12013698";"12013701"
"12013703";"12013802"
"12013703";"12013707"
"12013703";"12013706"
"12013703";"12013705"
"12013703";"12013704"
"12013708";"12013709"
"12013708";"12013777"
"12013708";"12013712"
"12013708";"12013711"
"12013708";"12013710"
"12013713";"12013715"
"12013713";"12013717"
"12013713";"12013779"
"12013713";"12013716"
"12013713";"12013714"
"12013616";"12013632"
"12013616";"12013631"
"12013616";"12013620"
"12013616";"12013619"
"12013616";"12013618"
"12013616";"12013617"
"12013718";"12013719"
"12013718";"12013720"
"12013718";"12013731"
"12013718";"12013732"
"12013718";"12013775"
"12013733";"12013734"
"12013733";"12013735"
"12013733";"12013736"
"12013733";"12013737"
"12013733";"12013778"
"12013738";"12013739"
"12013738";"12013740"
"12013738";"12013751"
"12013738";"12013752"
"12013738";"12013753"
"12013738";"12013774"
"12013738";"12013780"
"stat";"11001235"
"11001235";"12013497"
"11001235";"12013630"
"11001235";"12013485"
"11001235";"12013957"
"11001235";"12013958"
"11001235";"12013960"
"11001235";"12013507"
"11001235";"12013482"
"11001235";"12013483"
"12013483";"12013484"
"12013483";"12013629"
"12013485";"12013487"
"12013485";"12013488"
"12013485";"12013486"
"12013497";"12013622"
"12013497";"12013589"
"12013497";"12013642"
"12013497";"12013502"
"12013497";"12013505"
"12013497";"12013643"
"12013497";"12013605"
"12013497";"12013498"
"12013507";"12013508"
"12013507";"12013984"
"12013507";"12013959"
"12013507";"12013512"
"12013507";"12013649"
"12013507";"12013515"
"12013957";"12013475"
"12013957";"12013518"
"12013957";"12013523"
"12013957";"12013529"
"12013957";"12013535"
"12013957";"12013641"
"12013958";"12013540"
"12013958";"12013545"
"12013958";"12013546"
"12013958";"12013561"
"12013958";"12013568"
"12013958";"12013584"
"12013960";"12013981"
"12013960";"12013982"
"12013960";"12013983"
"12013498";"12013661"
"12013498";"12013499"
"12013498";"12013500"
"12013498";"12013501"
"12013502";"12013503"
"12013502";"12013504"
"12013589";"12013590"
"12013589";"12013602"
"12013589";"12013603"
"12013589";"12013604"
"12013589";"12013601"
"12013605";"12013621"
"12013605";"12013606"
"12013605";"12013610"
"12013605";"12013609"
"12013605";"12013608"
"12013605";"12013607"
"12013622";"12013623"
"12013622";"12013627"
"12013622";"12013626"
"12013622";"12013628"
"12013622";"12013624"
"12013622";"12013625"
"12013508";"12013509"
"12013508";"12013506"
"12013512";"12013514"
"12013512";"12013513"
"12013515";"12013517"
"12013515";"12013516"
"12013649";"12013510"
"12013649";"12013511"
"12013984";"12013495"
"12013984";"12013496"
"12013984";"12013494"
"12013984";"12013493"
"12013984";"12013492"
"12013984";"12013491"
"12013475";"12013480"
"12013475";"12013479"
"12013475";"12013478"
"12013475";"12013477"
"12013475";"12013476"
"12013518";"12013646"
"12013518";"12013522"
"12013518";"12013521"
"12013518";"12013520"
"12013518";"12013519"
"12013523";"12013524"
"12013523";"12013525"
"12013523";"12013528"
"12013523";"12013527"
"12013523";"12013526"
"12013529";"12013534"
"12013529";"12013533"
"12013529";"12013532"
"12013529";"12013531"
"12013529";"12013530"
"12013535";"12013648"
"12013535";"12013539"
"12013535";"12013538"
"12013535";"12013537"
"12013535";"12013536"
"12013540";"12013644"
"12013540";"12013544"
"12013540";"12013543"
"12013540";"12013542"
"12013540";"12013541"
"12013546";"12013645"
"12013546";"12013550"
"12013546";"12013549"
"12013546";"12013548"
"12013546";"12013547"
"12013561";"12013564"
"12013561";"12013565"
"12013561";"12013563"
"12013561";"12013562"
"12013561";"12013567"
"12013561";"12013566"
"12013568";"12013582"
"12013568";"12013583"
"12013568";"12013581"
"12013568";"12013570"
"12013568";"12013569"
"12013584";"12013588"
"12013584";"12013647"
"12013584";"12013587"
"12013584";"12013586"
"12013584";"12013585"
"stat";"11001236"
"11001236";"12013417"
"11001236";"12013418"
"11001236";"12013936"
"11001236";"12013291"
"11001236";"12013277"
"11001236";"12013276"
"11001236";"12013176"
"12013176";"12013274"
"12013176";"12013271"
"12013176";"12013320"
"12013176";"12013315"
"12013176";"12013335"
"12013176";"12013300"
"12013176";"12013431"
"12013176";"12013175"
"12013176";"12013177"
