"id";"nazev";"mista_prac";"mista_sluz";"predstaveny";"id_ext";"urad_zkratka";"urad_nazev";"zkratka";"urad_skupina";"label";"analyticky";"nazev_lower";"categ";"color";"mista_celkem";"dpth";"child_ftes"
"12010583";"Oddělení správy majetku státu Jihomoravs";"0";"7";"true";"523103";"SPÚ";"Státní pozemkový úřad";"523103";NA;"Oddělení správy majetku státu Jihomoravs";FALSE;"oddělení správy majetku státu jihomoravs";"ostatní";"none";"7";"5";"7"
"12010582";"Oddělení převodu majetku státu";"0";"14";"true";"523102";"SPÚ";"Státní pozemkový úřad";"523102";NA;"Oddělení převodu majetku státu";FALSE;"oddělení převodu majetku státu";"ostatní";"none";"14";"5";"14"
"12010598";"Vsetín, Pobočka Vsetín";"0";"6";"true";"525204";"SPÚ";"Státní pozemkový úřad";"525204";NA;"Vsetín, Pobočka Vsetín";FALSE;"vsetín, pobočka vsetín";"ostatní";"none";"6";"5";"6"
"12010597";"Uherské Hradiště, Pobočka Uherské Hradiš";"0";"7";"true";"525203";"SPÚ";"Státní pozemkový úřad";"525203";NA;"Uherské Hradiště, Pobočka Uherské Hradiš";FALSE;"uherské hradiště, pobočka uherské hradiš";"ostatní";"none";"7";"5";"7"
"12010596";"Kroměříž, Pobočka Kroměříž";"0";"6";"true";"525202";"SPÚ";"Státní pozemkový úřad";"525202";NA;"Kroměříž, Pobočka Kroměříž";FALSE;"kroměříž, pobočka kroměříž";"ostatní";"none";"6";"5";"6"
"12010595";"Zlín, Pobočka Zlín";"0";"7";"true";"525201";"SPÚ";"Státní pozemkový úřad";"525201";NA;"Zlín, Pobočka Zlín";FALSE;"zlín, pobočka zlín";"ostatní";"none";"7";"5";"7"
"12010594";"Oddělení převodu majetku státu Zlínský k";"0";"3";"true";"525104";"SPÚ";"Státní pozemkový úřad";"525104";NA;"Oddělení převodu majetku státu Zlínský k";FALSE;"oddělení převodu majetku státu zlínský k";"ostatní";"none";"3";"5";"3"
"12010593";"Oddělení správy majetku státu Zlínský k.";"0";"6";"true";"525103";"SPÚ";"Státní pozemkový úřad";"525103";NA;"Oddělení správy majetku státu Zlínský k.";FALSE;"oddělení správy majetku státu zlínský k.";"ostatní";"none";"6";"5";"6"
"12010592";"Oddělení pozemkových úprav Zlínský k.";"0";"3";"true";"525101";"SPÚ";"Státní pozemkový úřad";"525101";NA;"Oddělení pozemkových úprav Zlínský k.";FALSE;"oddělení pozemkových úprav zlínský k.";"ostatní";"none";"3";"5";"3"
"12010604";"Karlovy Vary, Pobočka Karlovy Vary";"0";"6";"true";"529202";"SPÚ";"Státní pozemkový úřad";"529202";NA;"Karlovy Vary, Pobočka Karlovy Vary";FALSE;"karlovy vary, pobočka karlovy vary";"ostatní";"none";"6";"5";"6"
"12010603";"Cheb, Pobočka Cheb";"0";"6";"true";"529201";"SPÚ";"Státní pozemkový úřad";"529201";NA;"Cheb, Pobočka Cheb";FALSE;"cheb, pobočka cheb";"ostatní";"none";"6";"5";"6"
"12010602";"Oddělení převodu majetku státu Karlovars";"0";"5";"true";"529104";"SPÚ";"Státní pozemkový úřad";"529104";NA;"Oddělení převodu majetku státu Karlovars";FALSE;"oddělení převodu majetku státu karlovars";"ostatní";"none";"5";"5";"5"
"12010601";"Oddělení správy majetku státu Karlovarsk";"0";"12";"true";"529103";"SPÚ";"Státní pozemkový úřad";"529103";NA;"Oddělení správy majetku státu Karlovarsk";FALSE;"oddělení správy majetku státu karlovarsk";"ostatní";"none";"12";"5";"12"
"12010600";"Oddělení pozemkových úprav Karlovarský k";"0";"3";"true";"529101";"SPÚ";"Státní pozemkový úřad";"529101";NA;"Oddělení pozemkových úprav Karlovarský k";FALSE;"oddělení pozemkových úprav karlovarský k";"ostatní";"none";"3";"5";"3"
"12010611";"Beroun, Pobočka Beroun";"0";"14";"true";"537203";"SPÚ";"Státní pozemkový úřad";"537203";NA;"Beroun, Pobočka Beroun";FALSE;"beroun, pobočka beroun";"ostatní";"none";"14";"5";"14"
"12010612";"Kladno, Pobočka Kladno";"0";"8";"true";"537204";"SPÚ";"Státní pozemkový úřad";"537204";NA;"Kladno, Pobočka Kladno";FALSE;"kladno, pobočka kladno";"ostatní";"none";"8";"5";"8"
"12010610";"Benešov, Pobočka Benešov";"0";"5";"true";"537202";"SPÚ";"Státní pozemkový úřad";"537202";NA;"Benešov, Pobočka Benešov";FALSE;"benešov, pobočka benešov";"ostatní";"none";"5";"5";"5"
"12010613";"Kolín, Pobočka Kolín";"0";"5";"true";"537205";"SPÚ";"Státní pozemkový úřad";"537205";NA;"Kolín, Pobočka Kolín";FALSE;"kolín, pobočka kolín";"ostatní";"none";"5";"5";"5"
"12010608";"Oddělení správy majetku státu Středočesk";"0";"9";"true";"537103";"SPÚ";"Státní pozemkový úřad";"537103";NA;"Oddělení správy majetku státu Středočesk";FALSE;"oddělení správy majetku státu středočesk";"ostatní";"none";"9";"5";"9"
"12010607";"Oddělení převodu majetku státu";"0";"17";"true";"537102";"SPÚ";"Státní pozemkový úřad";"537102";NA;"Oddělení převodu majetku státu";FALSE;"oddělení převodu majetku státu";"ostatní";"none";"17";"5";"17"
"12010614";"Kutná Hora, Pobočka Kutná Hora";"0";"14";"true";"537206";"SPÚ";"Státní pozemkový úřad";"537206";NA;"Kutná Hora, Pobočka Kutná Hora";FALSE;"kutná hora, pobočka kutná hora";"ostatní";"none";"14";"5";"14"
"12010615";"Mělník, Pobočka Mělník";"0";"6";"true";"537207";"SPÚ";"Státní pozemkový úřad";"537207";NA;"Mělník, Pobočka Mělník";FALSE;"mělník, pobočka mělník";"ostatní";"none";"6";"5";"6"
"12010616";"Mladá Boleslav, Pobočka Mladá Boleslav";"0";"13";"true";"537208";"SPÚ";"Státní pozemkový úřad";"537208";NA;"Mladá Boleslav, Pobočka Mladá Boleslav";FALSE;"mladá boleslav, pobočka mladá boleslav";"ostatní";"none";"13";"5";"13"
"12010617";"Nymburk, Pobočka Nymburk";"0";"7";"true";"537209";"SPÚ";"Státní pozemkový úřad";"537209";NA;"Nymburk, Pobočka Nymburk";FALSE;"nymburk, pobočka nymburk";"ostatní";"none";"7";"5";"7"
"12010618";"Příbram, Pobočka Příbram";"0";"7";"true";"537212";"SPÚ";"Státní pozemkový úřad";"537212";NA;"Příbram, Pobočka Příbram";FALSE;"příbram, pobočka příbram";"ostatní";"none";"7";"5";"7"
"12010619";"Rakovník, Pobočka Rakovník";"0";"7";"true";"537213";"SPÚ";"Státní pozemkový úřad";"537213";NA;"Rakovník, Pobočka Rakovník";FALSE;"rakovník, pobočka rakovník";"ostatní";"none";"7";"5";"7"
"12010626";"Semily, Pobočka Semily";"0";"4";"true";"541204";"SPÚ";"Státní pozemkový úřad";"541204";NA;"Semily, Pobočka Semily";FALSE;"semily, pobočka semily";"ostatní";"none";"4";"5";"4"
"12010625";"Česká Lípa, Pobočka Česká Lípa";"0";"6";"true";"541202";"SPÚ";"Státní pozemkový úřad";"541202";NA;"Česká Lípa, Pobočka Česká Lípa";FALSE;"česká lípa, pobočka česká lípa";"ostatní";"none";"6";"5";"6"
"12010624";"Liberec, Pobočka Liberec";"0";"9";"true";"541201";"SPÚ";"Státní pozemkový úřad";"541201";NA;"Liberec, Pobočka Liberec";FALSE;"liberec, pobočka liberec";"ostatní";"none";"9";"5";"9"
"12010623";"Oddělení převodu majetku státu Liberecký";"0";"5";"true";"541104";"SPÚ";"Státní pozemkový úřad";"541104";NA;"Oddělení převodu majetku státu Liberecký";FALSE;"oddělení převodu majetku státu liberecký";"ostatní";"none";"5";"5";"5"
"12010622";"Oddělení správy majetku státu Liberecký";"0";"4";"true";"541103";"SPÚ";"Státní pozemkový úřad";"541103";NA;"Oddělení správy majetku státu Liberecký";FALSE;"oddělení správy majetku státu liberecký";"ostatní";"none";"4";"5";"4"
"12010628";"Oddělení pozemkových úprav Pardubický k.";"0";"3";"true";"544101";"SPÚ";"Státní pozemkový úřad";"544101";NA;"Oddělení pozemkových úprav Pardubický k.";FALSE;"oddělení pozemkových úprav pardubický k.";"ostatní";"none";"3";"5";"3"
"12010629";"Oddělení správy majetku státu Pardubický";"0";"8";"true";"544103";"SPÚ";"Státní pozemkový úřad";"544103";NA;"Oddělení správy majetku státu Pardubický";FALSE;"oddělení správy majetku státu pardubický";"ostatní";"none";"8";"5";"8"
"12010630";"Oddělení převodu majetku státu Pardubick";"0";"7";"true";"544104";"SPÚ";"Státní pozemkový úřad";"544104";NA;"Oddělení převodu majetku státu Pardubick";FALSE;"oddělení převodu majetku státu pardubick";"ostatní";"none";"7";"5";"7"
"12010631";"Pardubice, Pobočka Pardubice";"0";"5";"true";"544201";"SPÚ";"Státní pozemkový úřad";"544201";NA;"Pardubice, Pobočka Pardubice";FALSE;"pardubice, pobočka pardubice";"ostatní";"none";"5";"5";"5"
"12010632";"Svitavy, Pobočka Svitavy";"0";"7";"true";"544202";"SPÚ";"Státní pozemkový úřad";"544202";NA;"Svitavy, Pobočka Svitavy";FALSE;"svitavy, pobočka svitavy";"ostatní";"none";"7";"5";"7"
"12010633";"Ústí nad Orlicí, Pobočka Ústí nad Orlicí";"0";"8";"true";"544203";"SPÚ";"Státní pozemkový úřad";"544203";NA;"Ústí nad Orlicí, Pobočka Ústí nad Orlicí";FALSE;"ústí nad orlicí, pobočka ústí nad orlicí";"ostatní";"none";"8";"5";"8"
"12010634";"Chrudim, Pobočka Chrudim";"0";"5";"true";"544204";"SPÚ";"Státní pozemkový úřad";"544204";NA;"Chrudim, Pobočka Chrudim";FALSE;"chrudim, pobočka chrudim";"ostatní";"none";"5";"5";"5"
"12010642";"Opava, Pobočka Opava";"0";"4";"true";"571205";"SPÚ";"Státní pozemkový úřad";"571205";NA;"Opava, Pobočka Opava";FALSE;"opava, pobočka opava";"ostatní";"none";"4";"5";"4"
"12010641";"Nový Jičín, Pobočka Nový Jičín";"0";"6";"true";"571204";"SPÚ";"Státní pozemkový úřad";"571204";NA;"Nový Jičín, Pobočka Nový Jičín";FALSE;"nový jičín, pobočka nový jičín";"ostatní";"none";"6";"5";"6"
"12010640";"Frýdek Místek, Pobočka Frýdek - Místek";"0";"4";"true";"571203";"SPÚ";"Státní pozemkový úřad";"571203";NA;"Frýdek Místek, Pobočka Frýdek - Místek";FALSE;"frýdek místek, pobočka frýdek - místek";"ostatní";"none";"4";"5";"4"
"12010639";"Bruntál, Pobočka Bruntál";"0";"8";"true";"571202";"SPÚ";"Státní pozemkový úřad";"571202";NA;"Bruntál, Pobočka Bruntál";FALSE;"bruntál, pobočka bruntál";"ostatní";"none";"8";"5";"8"
"12010638";"Oddělení převodu majetku státu Moravskos";"0";"9";"true";"571104";"SPÚ";"Státní pozemkový úřad";"571104";NA;"Oddělení převodu majetku státu Moravskos";FALSE;"oddělení převodu majetku státu moravskos";"ostatní";"none";"9";"5";"9"
"12010637";"Oddělení správy majetku státu Moravskosl";"0";"9";"true";"571103";"SPÚ";"Státní pozemkový úřad";"571103";NA;"Oddělení správy majetku státu Moravskosl";FALSE;"oddělení správy majetku státu moravskosl";"ostatní";"none";"9";"5";"9"
"12010636";"Oddělení pozemkových úprav Moravskoslezs";"0";"3";"true";"571101";"SPÚ";"Státní pozemkový úřad";"571101";NA;"Oddělení pozemkových úprav Moravskoslezs";FALSE;"oddělení pozemkových úprav moravskoslezs";"ostatní";"none";"3";"5";"3"
"12010477";"Oddělení řízení lidských zdrojů";"0";"6";"true";"105002";"SPÚ";"Státní pozemkový úřad";"105002";NA;"Oddělení řízení lidských zdrojů";FALSE;"oddělení řízení lidských zdrojů";"ostatní";"none";"6";"5";"6"
"12010476";"Oddělení personální a platové";"1";"7";"true";"105001";"SPÚ";"Státní pozemkový úřad";"105001";NA;"Oddělení personální a platové";FALSE;"oddělení personální a platové";"ostatní";"none";"8";"5";"8"
"12010480";"Oddělení veřejných zakázek pro pozemkové";"0";"4";"true";"107001";"SPÚ";"Státní pozemkový úřad";"107001";NA;"Oddělení veřejných zakázek pro pozemkové";FALSE;"oddělení veřejných zakázek pro pozemkové";"ostatní";"none";"4";"5";"4"
"12010481";"Oddělení ostatních veřejných zakázek";"0";"3";"true";"107002";"SPÚ";"Státní pozemkový úřad";"107002";NA;"Oddělení ostatních veřejných zakázek";FALSE;"oddělení ostatních veřejných zakázek";"ostatní";"none";"3";"5";"3"
"12010523";"Oddělení nesporné agendy";"0";"5";"true";"403002";"SPÚ";"Státní pozemkový úřad";"403002";NA;"Oddělení nesporné agendy";FALSE;"oddělení nesporné agendy";"ostatní";"none";"5";"5";"5"
"12010522";"Oddělení sporné agendy";"0";"7";"true";"403001";"SPÚ";"Státní pozemkový úřad";"403001";NA;"Oddělení sporné agendy";FALSE;"oddělení sporné agendy";"ostatní";"none";"7";"5";"7"
"11001073";"Státní zemědělský intervenční fond";"0";"0";"true";"54791949";"SZIF";"Státní zemědělský intervenční fond";"SZIF";"Státní fondy";"Státní zemědělský intervenční fond";FALSE;"státní zemědělský intervenční fond";"ostatní";"none";"0";"2";"1144"
"12005018";"Odbor interního auditu a vnitřní kontrol";"0";"1";"true";"54791602";"SZIF";"Státní zemědělský intervenční fond";"S10100";NA;"Odbor interního auditu a vnitřní kontrol";FALSE;"odbor interního auditu a vnitřní kontrol";"ostatní";"none";"1";"3";"11"
"12011977";"Oddělení zahraničních vztahů";"3";"0";NA;"168659625";"SZIF";"Státní zemědělský intervenční fond";"S10004";NA;"Oddělení zahraničních vztahů";FALSE;"oddělení zahraničních vztahů";"ostatní";"none";"3";"3";"3"
"12005058";"Sekce ekonomická";"1";"0";"true";"54792210";"SZIF";"Státní zemědělský intervenční fond";"S15000";NA;"Sekce ekonomická";FALSE;"sekce ekonomická";"ostatní";"none";"1";"3";"65"
"12005060";"Sekce PP, environ. podpor, SOT a LPIS";"1";"1";"true";"54792212";"SZIF";"Státní zemědělský intervenční fond";"S12000";NA;"Sekce PP, environ. podpor, SOT a LPIS";FALSE;"sekce pp, environ. podpor, sot a lpis";"ostatní";"none";"2";"3";"109"
"12012185";"Sekce personální, právní a komunikace";"0";"0";"true";"169985626";"SZIF";"Státní zemědělský intervenční fond";"S17000";NA;"Sekce personální, právní a komunikace";FALSE;"sekce personální, právní a komunikace";"ostatní";"none";"0";"3";"45"
"12005073";"Sekce řízení regionální politiky";"1";"0";"true";"76035166";"SZIF";"Státní zemědělský intervenční fond";"S11000";NA;"Sekce řízení regionální politiky";FALSE;"sekce řízení regionální politiky";"Strategie, politiky, koncepce";"#CD0000";"1";"3";"791"
"12004949";"Sekce ICT";"1";"1";"true";"119686970";"SZIF";"Státní zemědělský intervenční fond";"S16000";NA;"Sekce ICT";FALSE;"sekce ict";"ostatní";"none";"2";"3";"56"
"12004948";"Sekce proj.opat.PRV,OP Ryb. a Národ.dot.";"1";"0";"true";"119686856";"SZIF";"Státní zemědělský intervenční fond";"S13000";NA;"Sekce proj.opat.PRV,OP Ryb. a Národ.dot.";FALSE;"sekce proj.opat.prv,op ryb. a národ.dot.";"ostatní";"none";"1";"3";"60"
"12004778";"Kancelář generálního ředitele";"3";"1";"true";"104161595";"SZIF";"Státní zemědělský intervenční fond";"S10003";NA;"Kancelář generálního ředitele";FALSE;"kancelář generálního ředitele";"ostatní";"none";"4";"3";"4"
"12004951";"Odbor OP Rybářství a Národních dotací";"0";"0";"true";"119688838";"SZIF";"Státní zemědělský intervenční fond";"S13300";NA;"Odbor OP Rybářství a Národních dotací";FALSE;"odbor op rybářství a národních dotací";"ostatní";"none";"0";"4";"17"
"12005039";"Oddělení metodiky zakázek a Technické po";"0";"8";"true";"54791904";"SZIF";"Státní zemědělský intervenční fond";"S13001";NA;"Oddělení metodiky zakázek a Technické po";FALSE;"oddělení metodiky zakázek a technické po";"ostatní";"none";"8";"4";"8"
"12005042";"Odbor kontrol proj. opat.rozvoje venkova";"1";"0";"true";"54791907";"SZIF";"Státní zemědělský intervenční fond";"S13200";NA;"Odbor kontrol proj. opat.rozvoje venkova";FALSE;"odbor kontrol proj. opat.rozvoje venkova";"ostatní";"none";"1";"4";"16"
"12005038";"Odbor proj. opatření rozvoje venkova";"1";"0";"true";"54791903";"SZIF";"Státní zemědělský intervenční fond";"S13100";NA;"Odbor proj. opatření rozvoje venkova";FALSE;"odbor proj. opatření rozvoje venkova";"ostatní";"none";"1";"4";"18"
"12005061";"Odbor provozu ICT";"0";"0";"true";"54792213";"SZIF";"Státní zemědělský intervenční fond";"S16100";NA;"Odbor provozu ICT";FALSE;"odbor provozu ict";"ostatní";"none";"0";"4";"21"
"12005070";"Odbor dokumentace";"1";"0";"true";"62338584";"SZIF";"Státní zemědělský intervenční fond";"S16300";NA;"Odbor dokumentace";FALSE;"odbor dokumentace";"ostatní";"none";"1";"4";"14"
"12004940";"Odbor rozvoje ICT";"1";"1";"true";"115288626";"SZIF";"Státní zemědělský intervenční fond";"S16200";NA;"Odbor rozvoje ICT";FALSE;"odbor rozvoje ict";"ostatní";"none";"2";"4";"19"
